# Метеостанция Симферополь (метеостанция),,, Россия, WMO_ID=33955,,,,,
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=33955&lang=ru,,,,,,,,,
# Пожалуйста,,, при использовании данных, любезно указывайте названный сайт.,,,,,
"# Информация предоставлена сайтом ""Расписание Погоды""",,, rp5.ru,,,,,,
# Кодировка: UTF-8,,,,,,,,,
,,,,,,,,,
time,month,hour,T,Po,U,DD,Ff,N,W
03.12.2014 15:00,12,15,1.0,745.1,65,4,3,0,0
03.12.2014 18:00,12,18,-2.2,745.7,73,4,1,0,0
03.12.2014 21:00,12,21,-4.4,744.7,72,32,0,0,0
04.12.2014 00:00,12,0,-3.6,744.8,68,16,2,0,0
04.12.2014 03:00,12,3,-3.7,744.3,65,14,2,25,0
04.12.2014 06:00,12,6,-0.6,743.9,59,6,1,100,0
04.12.2014 09:00,12,9,1.4,743.8,56,16,2,95,0
04.12.2014 12:00,12,12,7.0,743.6,45,18,1,75,0
04.12.2014 15:00,12,15,8.2,742.4,42,0,1,75,0
04.12.2014 18:00,12,18,5.0,742.4,72,18,1,95,0
04.12.2014 21:00,12,21,2.6,741.9,77,16,1,95,0
05.12.2014 00:00,12,0,2.7,741.9,76,6,1,100,0
05.12.2014 03:00,12,3,2.6,741.8,79,6,1,100,0
05.12.2014 06:00,12,6,3.8,741.5,83,14,1,75,0
05.12.2014 09:00,12,9,3.5,742.6,73,2,2,75,0
05.12.2014 12:00,12,12,4.5,743.0,68,28,2,25,0
05.12.2014 15:00,12,15,6.9,742.9,55,24,1,25,0
05.12.2014 18:00,12,18,6.1,743.1,46,8,3,25,0
05.12.2014 21:00,12,21,1.3,743.2,78,16,1,0,0
06.12.2014 00:00,12,0,0.2,743.2,73,16,1,25,0
06.12.2014 03:00,12,3,0.2,743.3,69,14,1,25,0
06.12.2014 06:00,12,6,-0.4,742.6,64,14,2,75,0
06.12.2014 09:00,12,9,-0.4,742.4,60,18,1,60,0
06.12.2014 12:00,12,12,7.2,742.3,40,24,1,60,0
06.12.2014 15:00,12,15,6.0,741.6,53,2,1,100,0
06.12.2014 18:00,12,18,3.8,741.1,64,4,1,100,0
06.12.2014 21:00,12,21,3.2,739.9,75,32,0,100,0
07.12.2014 00:00,12,0,4.2,739.7,69,16,1,100,0
07.12.2014 03:00,12,3,2.4,739.4,72,2,1,95,0
07.12.2014 06:00,12,6,4.0,738.4,68,16,1,100,0
07.12.2014 09:00,12,9,5.5,738.4,73,16,1,95,0
07.12.2014 12:00,12,12,10.5,737.7,64,32,0,95,0
07.12.2014 15:00,12,15,11.5,737.4,61,24,2,75,0
07.12.2014 18:00,12,18,8.8,738.0,55,24,2,95,37
07.12.2014 21:00,12,21,6.6,737.1,83,14,2,100,0
08.12.2014 00:00,12,0,6.1,737.6,84,16,1,0,0
08.12.2014 03:00,12,3,4.2,737.7,90,14,2,0,0
08.12.2014 06:00,12,6,4.5,737.2,87,12,2,75,0
08.12.2014 09:00,12,9,3.7,737.6,93,16,1,75,0
08.12.2014 12:00,12,12,12.2,736.9,71,28,1,40,0
08.12.2014 15:00,12,15,13.6,736.5,66,4,2,40,0
08.12.2014 18:00,12,18,9.2,736.5,83,2,2,75,0
08.12.2014 21:00,12,21,8.0,736.3,89,32,0,95,0
09.12.2014 00:00,12,0,7.2,735.5,90,16,1,75,0
09.12.2014 03:00,12,3,6.7,735.2,90,16,1,60,0
09.12.2014 06:00,12,6,6.4,734.7,87,14,1,60,0
09.12.2014 09:00,12,9,6.7,734.7,84,32,0,75,0
09.12.2014 12:00,12,12,16.3,734.1,47,6,3,75,0
09.12.2014 15:00,12,15,18.6,733.6,45,10,2,75,0
09.12.2014 18:00,12,18,13.6,733.7,60,4,3,95,0
09.12.2014 21:00,12,21,11.5,733.4,61,0,2,25,0
10.12.2014 00:00,12,0,15.0,733.7,57,4,2,100,0
10.12.2014 03:00,12,3,15.6,734.4,52,10,2,100,0
10.12.2014 06:00,12,6,13.5,733.9,62,8,1,100,0
10.12.2014 09:00,12,9,10.5,734.1,73,32,0,100,0
10.12.2014 12:00,12,12,14.8,734.0,58,14,2,100,15
10.12.2014 15:00,12,15,14.4,734.1,64,8,1,100,7
10.12.2014 18:00,12,18,11.4,735.4,86,16,1,100,15
10.12.2014 21:00,12,21,11.5,735.8,88,16,1,100,40
11.12.2014 00:00,12,0,9.5,736.8,94,20,4,100,7
11.12.2014 03:00,12,3,7.6,737.7,93,20,4,100,7
11.12.2014 06:00,12,6,6.0,738.5,94,20,5,100,7
11.12.2014 09:00,12,9,5.2,739.3,95,22,4,100,15
11.12.2014 12:00,12,12,5.8,740.0,92,20,3,100,16
11.12.2014 15:00,12,15,6.5,739.9,91,18,3,100,0
11.12.2014 18:00,12,18,6.7,740.2,88,18,3,100,0
11.12.2014 21:00,12,21,6.8,739.9,84,18,2,100,0
12.12.2014 00:00,12,0,4.7,739.2,92,12,1,75,0
12.12.2014 03:00,12,3,5.6,738.4,90,32,0,100,0
12.12.2014 06:00,12,6,6.9,737.5,85,4,1,100,7
12.12.2014 09:00,12,9,6.6,737.5,95,8,1,95,37
12.12.2014 12:00,12,12,9.2,737.0,88,2,2,100,40
12.12.2014 15:00,12,15,9.8,736.5,89,0,1,100,22
12.12.2014 18:00,12,18,7.4,737.6,95,0,3,100,29
12.12.2014 21:00,12,21,3.6,739.2,100,28,2,100,10
13.12.2014 00:00,12,0,1.9,739.9,97,8,2,100,45
13.12.2014 03:00,12,3,0.9,741.3,94,32,0,0,0
13.12.2014 06:00,12,6,0.4,742.6,90,4,1,0,0
13.12.2014 09:00,12,9,-0.4,743.6,90,10,2,0,0
13.12.2014 12:00,12,12,7.1,743.9,65,32,0,0,0
13.12.2014 15:00,12,15,9.7,743.3,44,24,1,0,0
13.12.2014 18:00,12,18,4.9,744.0,88,2,1,0,0
13.12.2014 21:00,12,21,1.6,744.7,84,14,1,40,0
14.12.2014 00:00,12,0,1.4,744.7,85,12,3,60,0
14.12.2014 03:00,12,3,-0.3,744.5,86,12,2,0,0
14.12.2014 06:00,12,6,1.4,743.8,67,12,3,0,0
14.12.2014 09:00,12,9,0.0,744.5,68,14,2,0,0
14.12.2014 12:00,12,12,8.0,744.8,66,16,1,0,0
14.12.2014 15:00,12,15,8.3,744.4,65,24,2,0,0
14.12.2014 18:00,12,18,5.2,744.5,83,10,2,0,0
14.12.2014 21:00,12,21,1.9,744.2,89,14,2,0,0
15.12.2014 00:00,12,0,1.4,743.8,81,14,1,0,0
15.12.2014 03:00,12,3,0.8,744.4,70,14,3,0,0
15.12.2014 06:00,12,6,-0.4,744.3,76,14,2,100,0
15.12.2014 09:00,12,9,-0.1,744.6,82,12,3,40,0
15.12.2014 12:00,12,12,7.2,744.4,67,16,1,0,0
15.12.2014 15:00,12,15,8.4,743.9,72,24,2,75,0
15.12.2014 18:00,12,18,6.6,744.2,78,6,1,75,0
15.12.2014 21:00,12,21,5.9,744.6,82,16,1,100,0
16.12.2014 00:00,12,0,5.2,744.6,84,16,1,100,0
16.12.2014 03:00,12,3,5.0,744.5,77,12,1,100,0
16.12.2014 06:00,12,6,3.8,744.2,83,12,1,100,0
16.12.2014 09:00,12,9,2.8,744.1,86,14,3,75,0
16.12.2014 12:00,12,12,7.7,743.8,67,32,0,60,0
16.12.2014 15:00,12,15,9.0,742.8,60,6,1,40,0
16.12.2014 18:00,12,18,6.2,742.5,76,4,2,75,0
16.12.2014 21:00,12,21,3.2,742.3,88,16,2,0,0
17.12.2014 00:00,12,0,1.2,741.5,91,14,1,0,0
17.12.2014 03:00,12,3,0.6,741.1,90,14,1,0,0
17.12.2014 06:00,12,6,3.0,739.7,81,14,2,40,0
17.12.2014 09:00,12,9,2.4,740.0,86,16,2,100,0
17.12.2014 12:00,12,12,8.4,739.2,69,18,2,100,0
17.12.2014 15:00,12,15,11.8,737.4,61,18,3,100,7
17.12.2014 18:00,12,18,10.4,737.1,76,20,2,100,45
17.12.2014 21:00,12,21,11.4,736.4,58,18,3,60,50
18.12.2014 00:00,12,0,9.6,736.3,71,22,3,100,7
18.12.2014 03:00,12,3,9.1,735.6,92,18,2,100,11
18.12.2014 06:00,12,6,9.8,734.9,91,18,3,100,50
18.12.2014 09:00,12,9,9.9,735.0,89,20,3,100,15
18.12.2014 12:00,12,12,11.5,734.7,75,18,3,100,50
18.12.2014 15:00,12,15,11.8,734.1,75,18,4,100,50
18.12.2014 18:00,12,18,10.0,734.5,94,18,2,100,50
18.12.2014 21:00,12,21,9.7,734.8,95,18,2,100,50
19.12.2014 00:00,12,0,7.5,735.9,97,28,2,100,40
19.12.2014 03:00,12,3,5.0,737.2,99,26,2,100,40
19.12.2014 06:00,12,6,4.2,737.9,97,24,2,100,40
19.12.2014 09:00,12,9,3.4,739.1,99,24,1,100,40
19.12.2014 12:00,12,12,3.4,739.9,97,18,2,100,25
19.12.2014 15:00,12,15,3.6,739.9,93,22,2,100,0
19.12.2014 18:00,12,18,3.4,740.2,83,32,0,75,0
19.12.2014 21:00,12,21,1.5,740.1,91,32,0,0,0
20.12.2014 00:00,12,0,2.1,739.8,87,14,2,0,0
20.12.2014 03:00,12,3,4.1,739.4,83,18,2,100,0
20.12.2014 06:00,12,6,6.0,738.5,81,18,3,75,0
20.12.2014 09:00,12,9,6.6,738.2,81,20,6,100,0
20.12.2014 12:00,12,12,8.0,738.3,80,20,2,100,0
20.12.2014 15:00,12,15,9.5,736.9,68,20,6,95,0
20.12.2014 18:00,12,18,8.6,736.6,78,16,6,100,0
20.12.2014 21:00,12,21,8.3,736.7,88,18,3,75,0
21.12.2014 00:00,12,0,8.3,736.6,86,20,2,100,0
21.12.2014 03:00,12,3,8.2,736.5,86,16,2,100,0
21.12.2014 06:00,12,6,7.8,735.6,87,18,1,100,11
21.12.2014 09:00,12,9,6.0,734.8,94,12,3,75,12
21.12.2014 12:00,12,12,7.7,734.8,92,20,1,100,12
21.12.2014 15:00,12,15,7.4,733.8,94,24,1,100,25
21.12.2014 18:00,12,18,6.6,733.4,95,2,1,100,7
21.12.2014 21:00,12,21,5.5,734.1,92,28,2,100,7
22.12.2014 00:00,12,0,1.8,735.8,97,28,2,100,11
22.12.2014 03:00,12,3,2.1,737.4,87,26,5,75,0
22.12.2014 06:00,12,6,0.8,738.5,90,24,4,95,0
22.12.2014 09:00,12,9,0.9,740.1,92,22,2,100,0
22.12.2014 12:00,12,12,3.1,741.1,76,24,3,100,0
22.12.2014 15:00,12,15,3.7,740.1,66,20,2,100,0
22.12.2014 18:00,12,18,3.4,739.1,70,18,3,100,45
22.12.2014 21:00,12,21,3.6,737.9,73,18,3,95,12
23.12.2014 00:00,12,0,4.2,736.4,80,18,4,100,15
23.12.2014 03:00,12,3,4.9,734.3,83,18,3,100,12
23.12.2014 06:00,12,6,4.9,732.9,91,20,5,100,45
23.12.2014 09:00,12,9,5.0,732.6,95,22,3,75,12
23.12.2014 12:00,12,12,6.6,733.2,94,22,3,100,50
23.12.2014 15:00,12,15,7.6,733.8,87,22,4,100,50
23.12.2014 18:00,12,18,8.0,734.7,88,24,2,100,52
23.12.2014 21:00,12,21,8.0,735.2,93,22,3,100,0
24.12.2014 00:00,12,0,7.9,735.1,94,20,3,100,0
24.12.2014 03:00,12,3,7.8,735.0,95,20,3,100,0
24.12.2014 06:00,12,6,8.1,735.1,92,22,4,100,0
24.12.2014 09:00,12,9,8.2,735.7,90,22,3,100,0
24.12.2014 12:00,12,12,9.2,736.8,80,24,2,100,0
24.12.2014 15:00,12,15,10.8,737.1,67,24,4,60,0
24.12.2014 18:00,12,18,8.0,738.4,86,18,4,25,0
24.12.2014 21:00,12,21,6.8,738.7,88,18,2,0,0
25.12.2014 00:00,12,0,5.6,738.5,87,16,1,0,0
25.12.2014 03:00,12,3,7.1,737.6,72,18,2,0,0
25.12.2014 06:00,12,6,7.6,736.6,66,16,3,0,0
25.12.2014 09:00,12,9,8.0,736.3,59,16,3,0,0
25.12.2014 12:00,12,12,13.0,736.0,45,18,3,25,0
25.12.2014 15:00,12,15,11.5,734.9,70,20,4,40,0
25.12.2014 18:00,12,18,8.4,735.4,84,22,2,60,25
25.12.2014 21:00,12,21,5.8,736.3,92,32,0,75,25
26.12.2014 00:00,12,0,2.8,737.4,93,12,1,25,0
26.12.2014 03:00,12,3,2.6,737.7,88,12,3,75,0
26.12.2014 06:00,12,6,3.5,737.6,85,10,2,60,0
26.12.2014 09:00,12,9,3.8,737.7,85,32,0,100,0
26.12.2014 12:00,12,12,6.3,737.7,79,16,1,100,0
26.12.2014 15:00,12,15,8.0,736.6,77,32,0,100,12
26.12.2014 18:00,12,18,5.2,736.7,92,32,0,100,12
26.12.2014 21:00,12,21,3.3,736.2,90,6,4,100,52
27.12.2014 00:00,12,0,2.0,735.0,87,4,3,100,46
27.12.2014 03:00,12,3,1.7,733.8,91,6,5,100,46
27.12.2014 06:00,12,6,1.6,731.7,93,8,4,100,15
27.12.2014 09:00,12,9,3.9,730.4,92,2,2,100,52
27.12.2014 12:00,12,12,7.8,729.0,84,12,2,100,52
27.12.2014 15:00,12,15,8.2,727.1,95,32,0,100,12
27.12.2014 18:00,12,18,8.1,726.3,89,18,2,100,12
27.12.2014 21:00,12,21,7.8,725.9,83,20,5,100,45
28.12.2014 00:00,12,0,6.3,725.4,71,18,6,75,52
28.12.2014 03:00,12,3,3.1,726.3,83,22,6,100,44
28.12.2014 06:00,12,6,-0.7,729.4,83,24,6,100,15
28.12.2014 09:00,12,9,-2.2,734.6,85,24,3,100,28
28.12.2014 12:00,12,12,-1.2,735.8,86,24,2,100,44
28.12.2014 15:00,12,15,0.8,736.2,87,18,1,100,45
28.12.2014 18:00,12,18,1.3,737.0,79,18,2,50,37
28.12.2014 21:00,12,21,-0.4,736.5,88,16,1,100,0
29.12.2014 00:00,12,0,-1.2,736.1,83,12,2,100,0
29.12.2014 03:00,12,3,-2.4,733.8,92,16,1,100,0
29.12.2014 06:00,12,6,1.9,731.2,82,12,3,100,0
29.12.2014 09:00,12,9,5.8,729.2,74,12,4,100,12
29.12.2014 12:00,12,12,7.9,725.9,73,12,2,100,12
29.12.2014 15:00,12,15,9.6,723.4,74,16,3,100,12
29.12.2014 18:00,12,18,10.2,722.4,78,20,6,100,12
29.12.2014 21:00,12,21,3.6,724.6,85,20,8,100,50
30.12.2014 00:00,12,0,-0.2,729.2,90,22,6,100,15
30.12.2014 03:00,12,3,-2.0,733.1,86,24,4,100,3
30.12.2014 06:00,12,6,-3.3,735.2,90,24,3,100,16
30.12.2014 09:00,12,9,-3.5,737.9,90,24,2,100,16
30.12.2014 12:00,12,12,-3.2,738.6,84,24,2,95,49
30.12.2014 15:00,12,15,-3.3,738.7,81,26,2,100,49
30.12.2014 18:00,12,18,-4.4,739.8,79,28,2,75,37
30.12.2014 21:00,12,21,-5.6,741.1,82,28,2,100,15
31.12.2014 00:00,12,0,-6.2,741.6,79,4,2,100,15
31.12.2014 03:00,12,3,-6.6,742.3,83,4,3,100,0
31.12.2014 06:00,12,6,-7.1,742.7,85,2,3,100,15
31.12.2014 09:00,12,9,-7.2,743.9,85,6,4,100,45
31.12.2014 12:00,12,12,-6.2,744.0,74,6,4,95,3
31.12.2014 15:00,12,15,-5.9,743.7,77,4,5,100,16
31.12.2014 18:00,12,18,-6.6,744.1,78,8,4,100,15
31.12.2014 21:00,12,21,-5.6,744.3,77,4,4,100,0
01.01.2015 00:00,1,0,-7.6,744.1,84,4,4,100,0
01.01.2015 03:00,1,3,-7.2,743.9,83,4,3,100,0
01.01.2015 06:00,1,6,-7.8,743.5,87,4,3,100,0
01.01.2015 09:00,1,9,-7.8,744.2,87,2,2,5,0
01.01.2015 12:00,1,12,-4.6,743.8,67,6,2,25,0
01.01.2015 15:00,1,15,-2.7,743.1,44,0,3,0,0
01.01.2015 18:00,1,18,-5.3,743.5,50,0,1,25,0
01.01.2015 21:00,1,21,-7.0,743.7,65,14,3,0,0
02.01.2015 00:00,1,0,-8.5,743.5,72,14,2,0,0
02.01.2015 03:00,1,3,-7.6,742.9,54,14,2,0,0
02.01.2015 06:00,1,6,-6.2,742.4,53,14,2,0,0
02.01.2015 09:00,1,9,-2.0,742.3,69,16,2,100,0
02.01.2015 12:00,1,12,1.4,742.0,74,16,3,100,0
02.01.2015 15:00,1,15,2.4,741.2,81,18,3,100,32
02.01.2015 18:00,1,18,2.2,740.8,91,18,3,100,40
02.01.2015 21:00,1,21,2.8,740.2,95,18,2,100,40
03.01.2015 00:00,1,0,3.1,739.3,93,18,3,100,32
03.01.2015 03:00,1,3,2.9,738.6,95,20,4,100,15
03.01.2015 06:00,1,6,3.4,737.4,90,18,4,100,15
03.01.2015 09:00,1,9,3.9,736.8,83,18,4,100,17
03.01.2015 12:00,1,12,3.7,735.8,90,20,3,100,28
03.01.2015 15:00,1,15,0.4,735.9,96,24,2,100,25
03.01.2015 18:00,1,18,1.8,736.4,91,24,3,100,15
03.01.2015 21:00,1,21,1.8,736.6,87,24,3,100,0
04.01.2015 00:00,1,0,1.5,736.3,82,24,3,100,0
04.01.2015 03:00,1,3,1.4,735.4,76,24,2,100,0
04.01.2015 06:00,1,6,0.6,734.5,77,18,2,100,0
04.01.2015 09:00,1,9,1.1,733.9,79,18,1,95,0
04.01.2015 12:00,1,12,3.7,731.9,70,18,2,75,0
04.01.2015 15:00,1,15,5.7,729.5,57,22,3,100,0
04.01.2015 18:00,1,18,3.0,727.8,80,14,2,100,19
04.01.2015 21:00,1,21,1.0,726.4,97,14,1,100,19
05.01.2015 00:00,1,0,0.3,727.1,92,24,2,100,25
05.01.2015 03:00,1,3,-1.1,728.7,92,32,0,100,25
05.01.2015 06:00,1,6,-0.6,729.7,92,32,0,100,0
05.01.2015 09:00,1,9,-1.0,730.8,91,32,0,100,0
05.01.2015 12:00,1,12,0.5,731.1,83,20,1,75,5
05.01.2015 15:00,1,15,-0.2,731.2,92,20,2,75,8
05.01.2015 18:00,1,18,-0.6,731.4,86,18,3,100,48
05.01.2015 21:00,1,21,-0.7,731.9,98,24,1,100,15
06.01.2015 00:00,1,0,-0.8,732.6,96,28,2,100,15
06.01.2015 03:00,1,3,-1.9,731.9,91,8,1,100,0
06.01.2015 06:00,1,6,-2.5,731.6,89,4,2,75,0
06.01.2015 09:00,1,9,-2.8,731.7,86,6,3,100,0
06.01.2015 12:00,1,12,-2.4,731.3,83,4,2,100,0
06.01.2015 15:00,1,15,-2.8,731.2,84,6,4,100,0
06.01.2015 18:00,1,18,-4.2,732.6,87,4,3,100,0
06.01.2015 21:00,1,21,-6.0,734.4,81,4,2,75,0
07.01.2015 00:00,1,0,-7.2,735.5,85,0,3,100,0
07.01.2015 03:00,1,3,-8.1,736.3,87,0,3,100,0
07.01.2015 06:00,1,6,-8.8,737.2,86,0,2,100,4
07.01.2015 09:00,1,9,-9.5,739.0,88,2,3,100,8
07.01.2015 12:00,1,12,-10.8,740.2,80,2,3,100,8
07.01.2015 15:00,1,15,-12.1,741.3,81,2,3,100,15
07.01.2015 18:00,1,18,-15.1,743.3,80,2,3,100,28
07.01.2015 21:00,1,21,-16.5,744.6,80,2,3,100,28
08.01.2015 00:00,1,0,-18.4,745.9,80,6,2,75,45
08.01.2015 03:00,1,3,-20.7,746.8,80,6,1,25,15
08.01.2015 06:00,1,6,-21.4,747.6,80,8,1,25,45
08.01.2015 09:00,1,9,-22.8,748.8,81,32,0,0,0
08.01.2015 12:00,1,12,-17.3,749.2,70,0,2,0,0
08.01.2015 15:00,1,15,-16.4,749.6,60,2,3,0,0
08.01.2015 18:00,1,18,-18.1,750.4,70,6,2,0,0
08.01.2015 21:00,1,21,-19.2,750.2,75,32,0,0,0
09.01.2015 00:00,1,0,-18.6,749.9,75,12,1,0,0
09.01.2015 03:00,1,3,-18.0,748.9,80,12,2,0,0
09.01.2015 06:00,1,6,-16.7,747.8,80,14,2,0,0
09.01.2015 09:00,1,9,-15.5,746.2,75,16,2,40,0
09.01.2015 12:00,1,12,-4.8,744.9,74,18,3,100,0
09.01.2015 15:00,1,15,-2.0,741.5,75,16,4,100,28
09.01.2015 18:00,1,18,-0.9,739.3,79,16,4,100,38
09.01.2015 21:00,1,21,0.2,737.3,92,20,5,100,16
10.01.2015 00:00,1,0,0.9,735.4,94,20,3,100,15
10.01.2015 03:00,1,3,1.4,732.8,91,18,3,100,45
10.01.2015 06:00,1,6,2.2,730.5,87,16,3,75,19
10.01.2015 09:00,1,9,1.6,728.5,93,18,3,100,12
10.01.2015 12:00,1,12,2.2,726.8,93,18,4,100,12
10.01.2015 15:00,1,15,1.8,726.6,97,0,1,100,25
10.01.2015 18:00,1,18,1.4,729.1,98,22,1,100,25
10.01.2015 21:00,1,21,0.9,730.7,92,20,2,100,25
11.01.2015 00:00,1,0,1.3,731.9,92,18,1,100,45
11.01.2015 03:00,1,3,2.1,732.3,87,20,3,25,0
11.01.2015 06:00,1,6,3.3,731.4,83,18,4,100,0
11.01.2015 09:00,1,9,4.8,731.1,69,20,5,100,46
11.01.2015 12:00,1,12,5.2,731.1,92,18,4,100,25
11.01.2015 15:00,1,15,6.2,731.2,95,20,3,100,25
11.01.2015 18:00,1,18,5.9,732.0,99,18,2,100,45
11.01.2015 21:00,1,21,5.2,731.4,94,10,2,0,12
12.01.2015 00:00,1,0,8.7,730.3,76,16,4,100,15
12.01.2015 03:00,1,3,8.8,728.0,80,20,5,100,12
12.01.2015 06:00,1,6,7.7,727.6,92,18,5,100,19
12.01.2015 09:00,1,9,0.4,730.8,92,0,3,100,38
12.01.2015 12:00,1,12,0.0,732.9,92,2,1,100,15
12.01.2015 15:00,1,15,0.6,734.6,94,22,1,100,0
12.01.2015 18:00,1,18,1.1,737.6,89,20,2,100,0
12.01.2015 21:00,1,21,0.6,740.3,89,20,1,100,0
13.01.2015 00:00,1,0,0.3,742.0,89,16,1,0,0
13.01.2015 03:00,1,3,-0.4,743.4,90,16,2,5,0
13.01.2015 06:00,1,6,-2.1,744.5,92,14,2,0,0
13.01.2015 09:00,1,9,-2.1,745.3,86,14,3,0,0
13.01.2015 12:00,1,12,4.9,745.7,66,22,2,0,0
13.01.2015 15:00,1,15,5.8,745.1,54,18,2,25,0
13.01.2015 18:00,1,18,2.6,745.3,70,14,1,95,0
13.01.2015 21:00,1,21,-1.0,745.0,90,16,1,0,0
14.01.2015 00:00,1,0,-2.6,744.6,91,14,2,0,0
14.01.2015 03:00,1,3,-1.8,744.0,83,12,3,0,0
14.01.2015 06:00,1,6,-3.4,743.4,88,16,2,0,0
14.01.2015 09:00,1,9,-4.6,742.8,90,14,1,0,0
14.01.2015 12:00,1,12,4.3,742.4,63,8,2,0,0
14.01.2015 15:00,1,15,5.0,741.3,66,6,2,0,0
14.01.2015 18:00,1,18,2.9,740.6,74,8,3,0,0
14.01.2015 21:00,1,21,-0.2,740.2,88,12,2,25,25
15.01.2015 00:00,1,0,-1.0,739.1,92,14,1,0,25
15.01.2015 03:00,1,3,-1.8,738.3,94,14,2,0,0
15.01.2015 06:00,1,6,-1.6,737.6,89,14,2,95,0
15.01.2015 09:00,1,9,0.8,737.4,89,14,1,95,0
15.01.2015 12:00,1,12,4.2,737.2,84,16,1,95,0
15.01.2015 15:00,1,15,5.1,736.4,74,12,1,100,0
15.01.2015 18:00,1,18,4.7,737.0,76,12,1,75,0
15.01.2015 21:00,1,21,3.0,737.8,83,10,1,100,0
16.01.2015 00:00,1,0,3.0,738.2,84,12,1,100,0
16.01.2015 03:00,1,3,2.7,739.0,95,10,1,100,15
16.01.2015 06:00,1,6,2.9,739.6,91,10,1,100,15
16.01.2015 09:00,1,9,2.8,741.3,91,14,2,100,0
16.01.2015 12:00,1,12,5.7,741.9,83,20,1,95,0
16.01.2015 15:00,1,15,6.3,742.3,72,8,2,100,0
16.01.2015 18:00,1,18,4.4,743.2,78,8,2,60,0
16.01.2015 21:00,1,21,3.6,744.2,87,14,1,100,0
17.01.2015 00:00,1,0,3.6,744.4,82,12,2,100,0
17.01.2015 03:00,1,3,3.7,745.0,80,12,2,100,0
17.01.2015 06:00,1,6,3.5,744.6,78,16,2,60,0
17.01.2015 09:00,1,9,2.3,745.0,84,12,2,95,0
17.01.2015 12:00,1,12,4.6,745.3,78,14,1,100,0
17.01.2015 15:00,1,15,7.3,744.6,68,6,1,100,0
17.01.2015 18:00,1,18,6.0,745.0,81,32,0,100,0
17.01.2015 21:00,1,21,5.0,744.9,87,8,1,100,0
18.01.2015 00:00,1,0,4.8,745.1,87,8,1,100,0
18.01.2015 03:00,1,3,3.0,744.8,93,14,1,25,0
18.01.2015 06:00,1,6,0.2,744.5,94,14,2,0,0
18.01.2015 09:00,1,9,-0.4,744.2,92,16,2,0,0
18.01.2015 12:00,1,12,7.6,743.7,67,16,1,0,0
18.01.2015 15:00,1,15,11.6,742.6,50,22,2,60,0
18.01.2015 18:00,1,18,7.2,741.9,61,14,1,75,0
18.01.2015 21:00,1,21,3.5,741.3,78,12,2,25,0
19.01.2015 00:00,1,0,2.1,741.3,84,14,1,75,0
19.01.2015 03:00,1,3,1.6,740.7,85,14,2,0,0
19.01.2015 06:00,1,6,2.0,739.7,82,14,2,0,0
19.01.2015 09:00,1,9,3.0,739.4,69,16,2,100,0
19.01.2015 12:00,1,12,9.0,739.2,52,20,2,100,0
19.01.2015 15:00,1,15,10.6,738.3,68,18,2,100,0
19.01.2015 18:00,1,18,9.5,737.8,72,12,1,100,0
19.01.2015 21:00,1,21,8.8,737.6,74,6,1,50,0
20.01.2015 00:00,1,0,9.8,737.4,75,20,4,100,52
20.01.2015 03:00,1,3,9.2,737.5,85,18,3,40,0
20.01.2015 06:00,1,6,9.6,736.9,73,18,3,60,0
20.01.2015 09:00,1,9,9.0,737.1,75,20,2,100,0
20.01.2015 12:00,1,12,10.2,737.5,81,22,4,40,0
20.01.2015 15:00,1,15,12.8,737.4,73,20,2,5,0
20.01.2015 18:00,1,18,9.4,738.0,91,20,1,60,0
20.01.2015 21:00,1,21,6.9,738.4,83,14,1,0,0
21.01.2015 00:00,1,0,5.1,738.9,88,14,1,0,0
21.01.2015 03:00,1,3,4.3,739.0,87,14,2,0,0
21.01.2015 06:00,1,6,5.3,738.7,86,16,2,40,0
21.01.2015 09:00,1,9,6.2,739.1,87,16,2,75,0
21.01.2015 12:00,1,12,13.0,739.4,72,22,2,75,0
21.01.2015 15:00,1,15,13.2,738.5,68,24,2,100,0
21.01.2015 18:00,1,18,11.0,739.2,82,6,1,100,0
21.01.2015 21:00,1,21,9.1,740.4,87,12,1,95,12
22.01.2015 00:00,1,0,8.1,740.2,90,14,1,100,15
22.01.2015 03:00,1,3,8.4,740.5,92,14,1,100,0
22.01.2015 06:00,1,6,6.8,740.9,95,14,2,25,0
22.01.2015 09:00,1,9,5.7,741.6,91,12,2,5,0
22.01.2015 12:00,1,12,11.4,742.3,70,18,1,75,0
22.01.2015 15:00,1,15,14.5,741.6,63,20,2,5,0
22.01.2015 18:00,1,18,10.4,742.2,81,24,1,0,25
22.01.2015 21:00,1,21,6.8,742.4,93,12,1,0,25
23.01.2015 00:00,1,0,7.2,742.6,90,14,1,0,25
23.01.2015 03:00,1,3,4.0,742.0,93,14,2,0,0
23.01.2015 06:00,1,6,6.4,741.3,84,12,2,0,0
23.01.2015 09:00,1,9,5.6,741.7,87,10,1,75,0
23.01.2015 12:00,1,12,14.4,741.1,35,14,2,40,0
23.01.2015 15:00,1,15,14.2,740.1,41,14,2,75,0
23.01.2015 18:00,1,18,11.4,740.0,47,10,2,60,0
23.01.2015 21:00,1,21,9.8,739.7,61,8,3,0,0
24.01.2015 00:00,1,0,10.0,739.1,57,10,3,0,0
24.01.2015 03:00,1,3,9.4,737.4,54,8,4,0,0
24.01.2015 06:00,1,6,9.0,736.2,54,12,2,0,0
